id,full_name,p_b,job,country,state,city,series,no_of_units,marketing,warranty
1941,Henryetta Pickard,Business,Student,United States,California,Santa Barbara,Inspiron,82,Tech Blogs,12
1942,Tessie Liggett,Business,Software Engineer,Canada,Ontario,Little Current,Chromebook,87,Tech Blogs,12
1943,Geralda Stonehouse,Personal,Game developer,Canada,Ontario,Bells Corners,Alienware,2,Recommendation,6
1944,Chaddy Cluett,Business,Student,Canada,Ontario,Sarnia,Inspiron,78,Social Networks,36
1945,Allys Ciraldo,Business,Software Engineer,United States,California,San Francisco,XPS,36,Offline,12
1946,Gusta Ourry,Personal,Game developer,Canada,Ontario,Brampton,Alienware,1,Recommendation,6
1947,Niels Oxshott,Business,Game developer,United States,California,Los Angeles,Alienware,76,Social Networks,6
1948,Gordan Escoffrey,Business,Game developer,United States,California,Oakland,Alienware,29,Tech Blogs,24
1949,Baily Gomer,Business,Software Engineer,Canada,Ontario,Petawawa,XPS,97,Tech Blogs,12
1950,Corby Gatty,Business,Chef,Canada,Ontario,Thessalon,Chromebook,38,Offline,12
1951,Lee Glanz,Personal,Student,Canada,Ontario,Milton,Inspiron,2,Recommendation,36
1952,Tony Meaddowcroft,Business,Chef,United States,California,San Francisco,Chromebook,40,Social Networks,36
1953,Shandie Surgison,Business,Game developer,United States,California,Sacramento,Alienware,64,Social Networks,36
1954,Ermengarde Dawks,Personal,Student,Canada,Ontario,Smiths Falls,Inspiron,1,Tech Blogs,6
1955,Avery Wattam,Business,Game developer,Canada,Ontario,Little Current,XPS,67,Offline,24
1956,Alane Frontczak,Business,Student,United States,California,Lancaster,XPS,24,Social Networks,6
1957,Karlik Eyden,Business,Software Engineer,Canada,Ontario,Mississauga,XPS,65,Social Networks,12
1958,Anya Wellan,Personal,Software Engineer,United States,California,Pasadena,XPS,2,Offline,12
1959,Lukas Henrot,Personal,Chef,Canada,Ontario,St. Thomas,Chromebook,1,Tech Blogs,36
1960,Gerhardine Sloane,Business,Student,Canada,Ontario,Owen Sound,Inspiron,37,Offline,24
1961,Kaspar Bagby,Business,Student,Canada,Ontario,Pickering,Inspiron,95,Offline,36
1962,Lauren Bubbear,Personal,Game developer,United States,California,Oakland,Alienware,1,Tech Blogs,24
1963,Mair Polgreen,Personal,Game developer,United States,California,Los Angeles,Servers,1,Social Networks,6
1964,Blondelle Binney,Personal,Game developer,United States,California,Sacramento,Alienware,1,Social Networks,36
1965,Nathaniel Arnault,Personal,Game developer,Canada,Ontario,Hanover,Inspiron,2,Recommendation,12
1966,Tedda Tour,Personal,Student,Canada,Ontario,Powassan,Inspiron,1,Tech Blogs,36
1967,Redford Pattillo,Personal,Game developer,Canada,Ontario,Renfrew,XPS,2,Social Networks,24
1968,Gates Bowering,Personal,Software Engineer,Canada,Ontario,Midland,XPS,1,Social Networks,24
1969,Myrlene Klarzynski,Personal,Chef,United States,California,San Francisco,Chromebook,2,Recommendation,12
1970,Saba Minster,Personal,Student,United States,California,Torrance,Inspiron,1,Tech Blogs,24
1971,Constancia Greydon,Personal,Game developer,United States,California,Oakland,Alienware,2,Offline,12
1972,Jolynn Strattan,Business,Chef,United States,California,Mountain View,Chromebook,85,Social Networks,12
1973,Alexis Sigars,Business,Software Engineer,Canada,Ontario,North York,XPS,92,Offline,12
1974,Dominica Trengove,Personal,Chef,Canada,Ontario,Smiths Falls,Chromebook,2,Recommendation,36
1975,Ancell Alfonsetti,Business,Software Engineer,Canada,Ontario,Camlachie,XPS,94,Tech Blogs,24
1976,Niki Artingstall,Business,Software Engineer,Canada,Ontario,Marathon,Servers,76,Tech Blogs,36
1977,Shanda Talks,Business,Software Engineer,Canada,Ontario,Ajax,XPS,67,Social Networks,12
1978,Bevin Oxenford,Business,Game developer,Canada,Ontario,Sarnia,Inspiron,78,Social Networks,24
1979,Bonnie Sahnow,Business,Student,Canada,Ontario,Midland,Inspiron,99,Offline,6
1980,Guenna Heigold,Business,Software Engineer,Canada,Ontario,Omemee,XPS,100,Tech Blogs,36
1981,Garrik Fritchley,Personal,Student,Canada,Ontario,Pickering,Inspiron,1,Social Networks,24
1982,Abbey Benyan,Business,Software Engineer,United States,California,San Diego,XPS,49,Tech Blogs,36
1983,Letti Smitton,Business,Student,United States,California,Fresno,Inspiron,45,Recommendation,6
1984,Mervin Von Salzberg,Personal,Software Engineer,United States,California,Los Angeles,XPS,2,Recommendation,6
1985,Randy Reicherz,Business,Chef,Canada,Ontario,Omemee,Chromebook,96,Social Networks,6
1986,Read Mendoza,Personal,Game developer,United States,California,San Diego,Alienware,1,Offline,12
1987,Alverta Gayforth,Business,Software Engineer,United States,California,Stockton,XPS,74,Offline,6
1988,Jae Snyder,Personal,Student,Canada,Ontario,Brant,Inspiron,1,Social Networks,36
1989,Merci Poundsford,Business,Software Engineer,United States,California,San Jose,Alienware,90,Tech Blogs,6
1990,Tallulah Desporte,Personal,Student,Canada,Ontario,Dorchester,Inspiron,2,Tech Blogs,6
1991,Egbert Gowdy,Business,Software Engineer,United States,California,Garden Grove,XPS,32,Offline,36
1992,Araldo Chatain,Business,Student,Canada,Ontario,Bells Corners,Inspiron,64,Social Networks,24
1993,Kelila Karoly,Business,Student,United States,California,Sacramento,Inspiron,21,Tech Blogs,36
1994,Ezequiel Loiterton,Personal,Game developer,United States,California,San Francisco,Alienware,2,Social Networks,36
1995,Paula Goosey,Business,Chef,United States,California,Fresno,Inspiron,67,Recommendation,12
1996,Mallory Tilio,Personal,Chef,Canada,Ontario,Bells Corners,Chromebook,2,Social Networks,6
1997,Lionello O'Hone,Business,Chef,United States,California,Sacramento,Chromebook,72,Social Networks,24
1998,Everard Tangye,Personal,Game developer,United States,California,Burbank,Alienware,2,Recommendation,12
1999,Hadley Marchiso,Personal,Game developer,Canada,Ontario,Orangeville,Alienware,1,Social Networks,36
2000,Boothe Whimp,Personal,Student,United States,California,San Francisco,Inspiron,1,Recommendation,6
2001,Cicily Coysh,Business,Game developer,United States,California,Alhambra,XPS,71,Recommendation,12
2002,Erik Sherington,Personal,Software Engineer,United States,California,Garden Grove,XPS,1,Social Networks,36
2003,Betta Skrine,Business,Student,United States,California,Bakersfield,Inspiron,62,Offline,12
2004,Drake Mavin,Business,Software Engineer,Canada,Ontario,Parry Sound,Servers,26,Offline,6
2005,Anabal Barstock,Business,Game developer,Canada,Ontario,St. Thomas,Alienware,79,Offline,12
2006,Jacintha Wadworth,Personal,Student,United States,California,Carlsbad,Inspiron,1,Social Networks,24
2007,Derrick Daulby,Business,Student,Canada,Ontario,Hanover,Inspiron,55,Tech Blogs,36
2008,Hermon Wreak,Personal,Game developer,United States,California,Oakland,XPS,1,Social Networks,6
2009,Veronika Vesque,Business,Chef,Canada,Ontario,Midland,Chromebook,44,Tech Blogs,36
2010,Evangelina Crammy,Personal,Chef,Canada,Ontario,Arnprior,Chromebook,2,Offline,36
2011,Waldon Keyte,Business,Student,Canada,Ontario,Renfrew,Inspiron,84,Social Networks,24
2012,Isabel Hincham,Business,Game developer,Canada,Ontario,Wingham,Alienware,98,Social Networks,24
2013,Colver Ygo,Business,Student,United States,California,Santa Barbara,Inspiron,98,Recommendation,6
2014,Dorian Sibbson,Personal,Student,United States,California,Sacramento,XPS,2,Social Networks,6
2015,Killian Hackworthy,Business,Software Engineer,United States,California,Bakersfield,Servers,68,Offline,12
2016,Hilliary De Bruijne,Business,Game developer,Canada,Ontario,Owen Sound,XPS,70,Tech Blogs,12
2017,Opaline Jelf,Business,Chef,United States,California,Sacramento,Chromebook,41,Offline,36
2018,Nicolina Nockles,Personal,Student,United States,California,San Jose,Inspiron,2,Recommendation,24
2019,Roland Apedaile,Business,Software Engineer,Canada,Ontario,Dorchester,XPS,80,Offline,24
2020,Gianni Wike,Business,Chef,Canada,Ontario,Timmins,Chromebook,74,Tech Blogs,24
2021,Dillon Pickton,Business,Game developer,Canada,Ontario,Kirkland Lake,Inspiron,44,Social Networks,36
2022,Alexi Deluca,Business,Software Engineer,Canada,Ontario,Milton,Servers,100,Social Networks,6
2023,Hillyer Bisgrove,Business,Student,United States,California,Whittier,XPS,59,Recommendation,24
2024,Ashely Harriday,Personal,Chef,United States,California,Oakland,Chromebook,1,Social Networks,36
2025,Temp Pinn,Business,Game developer,United States,California,Bakersfield,XPS,96,Social Networks,36
2026,Jareb Coole,Personal,Chef,United States,California,Garden Grove,Chromebook,1,Tech Blogs,24
2027,Ailis Hainning,Personal,Chef,Canada,Ontario,Niagara Falls,Chromebook,2,Tech Blogs,36
2028,Marinna Jimmison,Business,Student,Canada,Ontario,Brampton,Inspiron,26,Recommendation,36
2029,Mia Critchell,Business,Student,Canada,Ontario,Skatepark,Inspiron,26,Social Networks,36
2030,Wolf Benadette,Personal,Student,United States,California,Sacramento,Chromebook,2,Offline,24
2031,Flemming Weatherburn,Business,Student,United States,California,Pasadena,Inspiron,96,Recommendation,24
2032,Binnie McGuiness,Business,Student,United States,California,Fresno,Inspiron,52,Tech Blogs,24
2033,Vina Rosenshine,Personal,Student,United States,California,San Diego,Inspiron,1,Recommendation,24
2034,Tome Smorfit,Business,Student,United States,California,San Diego,Inspiron,42,Recommendation,36
2035,Kania Buckham,Business,Chef,Canada,Ontario,Iroquois Falls,Chromebook,21,Social Networks,36
2036,Itch Kibel,Business,Student,Canada,Ontario,Lambton Shores,Inspiron,87,Tech Blogs,12
2037,Pascal Divall,Personal,Chef,United States,California,Santa Ana,Chromebook,2,Social Networks,6
2038,Selene Courcey,Personal,Game developer,United States,California,Garden Grove,Alienware,1,Social Networks,6
2039,Philippine Rush,Business,Student,United States,California,San Jose,Inspiron,92,Tech Blogs,6
2040,Shelia Boeck,Personal,Student,United States,California,Stockton,Inspiron,1,Tech Blogs,6
2041,Mirelle Fallowfield,Personal,Game developer,Canada,Ontario,Niagara Falls,Alienware,1,Social Networks,36
2042,Russ Filipiak,Personal,Software Engineer,United States,California,San Francisco,XPS,2,Social Networks,12
2043,Jed Pilpovic,Business,Student,United States,California,Stockton,Inspiron,68,Tech Blogs,12
2044,Kristal Rangeley,Personal,Software Engineer,Canada,Ontario,Barrie,XPS,2,Offline,24
2045,Brigit Beech,Business,Student,Canada,Ontario,Fort Erie,Inspiron,29,Social Networks,36
2046,Daron Wettern,Personal,Software Engineer,Canada,Ontario,Sarnia,Servers,1,Offline,24
2047,Itch McLoughlin,Personal,Chef,United States,California,San Bernardino,Chromebook,2,Tech Blogs,24
2048,Stirling Risborough,Business,Student,United States,California,Fresno,Chromebook,20,Offline,24
2049,Katalin Rattry,Personal,Game developer,Canada,Ontario,Port Colborne,Alienware,1,Recommendation,12
2050,Baudoin O'Cullen,Personal,Chef,United States,California,Los Angeles,Chromebook,2,Social Networks,36
2051,Clementius Ridley,Business,Student,United States,California,Huntington Beach,Inspiron,54,Offline,12
2052,Maible Sheer,Business,Chef,United States,California,San Francisco,Chromebook,26,Tech Blogs,24
2053,Jobie Asken,Personal,Software Engineer,United States,California,Sacramento,XPS,1,Social Networks,24
2054,Petrina Kolodziejski,Business,Software Engineer,United States,California,Carlsbad,XPS,87,Social Networks,6
2055,Shannan Allsep,Business,Game developer,United States,California,Sacramento,Alienware,53,Offline,12
2056,Josey Hick,Personal,Game developer,United States,California,Los Angeles,Alienware,2,Tech Blogs,36
2057,Constantine Janman,Personal,Chef,United States,California,Torrance,Chromebook,2,Social Networks,6
2058,Ahmad Issatt,Business,Chef,Canada,Ontario,Ottawa,Chromebook,78,Social Networks,24
2059,Ferdie Murison,Personal,Student,Canada,Ontario,Aylmer,Inspiron,1,Recommendation,12
2060,Gavrielle Luetchford,Business,Software Engineer,United States,California,Huntington Beach,XPS,27,Tech Blogs,6
2061,Corbin Terry,Business,Student,United States,California,Pasadena,Chromebook,62,Social Networks,12
2062,Roseanna Acosta,Personal,Chef,Canada,Ontario,Delaware,Chromebook,1,Offline,6
2063,Ingram Guierre,Personal,Student,Canada,Ontario,Belleville,Inspiron,2,Recommendation,6
2064,Ulrikaumeko Oddie,Personal,Student,Canada,Ontario,Marathon,Inspiron,2,Tech Blogs,36
2065,Cross Cupitt,Personal,Game developer,Canada,Ontario,Woodstock,XPS,2,Tech Blogs,6
2066,Appolonia Balogh,Business,Student,United States,California,Fresno,Inspiron,99,Social Networks,6
2067,Janna Levick,Personal,Game developer,United States,California,Los Angeles,XPS,2,Tech Blogs,6
2068,Maryellen Carrivick,Business,Student,United States,California,San Jose,Inspiron,21,Social Networks,24
2069,Elle Nealon,Business,Software Engineer,Canada,Ontario,Keswick,XPS,20,Social Networks,6
2070,Conrade Cominetti,Business,Game developer,Canada,Ontario,Windsor,XPS,82,Social Networks,6
2071,Abelard Tidmas,Business,Software Engineer,Canada,Ontario,Concord,Servers,50,Tech Blogs,12
2072,Kristine MacDonald,Business,Software Engineer,Canada,Ontario,North Bay,Servers,48,Tech Blogs,24
2073,Aviva Unthank,Personal,Student,Canada,Ontario,Little Current,Inspiron,1,Recommendation,24
2074,Nicky Mundell,Personal,Student,United States,California,Petaluma,Inspiron,2,Recommendation,24
2075,Duky Reinhart,Business,Student,Canada,Ontario,Iroquois Falls,Chromebook,98,Social Networks,6
2076,Butch MacArd,Business,Software Engineer,United States,California,Sacramento,Alienware,97,Social Networks,24
2077,Jillane McBratney,Business,Game developer,United States,California,Corona,Alienware,69,Social Networks,24
2078,Emmalynn Philcock,Personal,Game developer,Canada,Ontario,Carleton Place,Alienware,2,Offline,12
2079,Tamqrah Tattam,Business,Student,Canada,Ontario,Wingham,Inspiron,34,Social Networks,24
2080,Marlo Rintoul,Personal,Software Engineer,United States,California,Bakersfield,Alienware,1,Recommendation,36
2081,Kincaid Haggerwood,Personal,Chef,United States,California,Pasadena,Chromebook,2,Social Networks,24
2082,Noel Wedge,Business,Student,United States,California,Palmdale,Inspiron,22,Tech Blogs,12
2083,Melisandra Guslon,Business,Chef,Canada,Ontario,Pembroke,Chromebook,34,Tech Blogs,6
2084,Hamnet Samsworth,Personal,Chef,United States,California,Los Angeles,Chromebook,1,Offline,24
2085,Britte Kreuzer,Personal,Game developer,United States,California,San Francisco,Alienware,2,Social Networks,12
2086,Jarvis Staniford,Personal,Game developer,Canada,Ontario,Gananoque,Alienware,2,Offline,12
2087,Ham Borrington,Personal,Game developer,Canada,Ontario,Thessalon,Alienware,1,Tech Blogs,36
2088,Pooh Leatherborrow,Business,Student,Canada,Ontario,Camlachie,Chromebook,54,Social Networks,24
2089,Chelsie Petrak,Personal,Game developer,United States,California,Salinas,Alienware,2,Tech Blogs,12
2090,Row Choulerton,Personal,Software Engineer,United States,California,Anaheim,Alienware,2,Recommendation,36
2091,Sandi Tremayne,Business,Student,United States,California,Oakland,Chromebook,86,Tech Blogs,12
2092,Ibby Cellone,Business,Chef,United States,California,Santa Cruz,Chromebook,99,Social Networks,6
2093,Nertie McKelvey,Personal,Chef,United States,California,Fresno,Chromebook,1,Offline,24
2094,Estell Cowterd,Business,Student,United States,California,Los Angeles,Inspiron,45,Social Networks,36
2095,Jacinthe Ruffler,Business,Chef,United States,California,Stockton,Chromebook,76,Offline,6
2096,Temp Crowth,Personal,Student,Canada,Ontario,Peterborough,Inspiron,2,Recommendation,24
2097,Aluino Dow,Business,Software Engineer,Canada,Ontario,Iroquois Falls,XPS,42,Tech Blogs,6
2098,Curcio Pietraszek,Business,Student,United States,California,Santa Ana,Inspiron,63,Recommendation,24
2099,Manfred Fritchley,Personal,Software Engineer,Canada,Ontario,Timmins,XPS,2,Offline,24
2100,Consuela Geratasch,Personal,Chef,Canada,Ontario,Atikokan,Chromebook,1,Recommendation,24
2101,Idaline Tuft,Personal,Software Engineer,United States,California,Los Angeles,XPS,2,Offline,36
2102,Dorian Weben,Personal,Chef,Canada,Ontario,Niagara Falls,Chromebook,2,Offline,12
2103,Bordie Starrs,Business,Software Engineer,United States,California,Santa Barbara,Alienware,49,Offline,24
2104,Karie Ferrandez,Business,Student,Canada,Ontario,Omemee,Inspiron,34,Tech Blogs,24
2105,Lucas Gully,Personal,Software Engineer,Canada,Ontario,Concord,XPS,2,Tech Blogs,24
2106,Minni Antunes,Business,Software Engineer,United States,California,San Francisco,XPS,73,Offline,12
2107,Franciskus Kasparski,Business,Game developer,Canada,Ontario,Dorchester,Alienware,24,Recommendation,24
2108,Hortense McGuff,Personal,Student,Canada,Ontario,Markham,Inspiron,2,Social Networks,36
2109,Matteo Lattos,Personal,Student,United States,California,Mountain View,Inspiron,2,Tech Blogs,6
2110,Crista Letcher,Business,Chef,Canada,Ontario,Mattawa,Chromebook,52,Tech Blogs,36
2111,Millisent Paulig,Business,Chef,United States,California,Carlsbad,Chromebook,94,Offline,12
2112,Desdemona Sorby,Personal,Chef,United States,California,Newport Beach,Chromebook,2,Recommendation,36
2113,Lanny Sandle,Personal,Student,United States,California,San Jose,Inspiron,1,Social Networks,24
